Details,Product,Odometer,Distance,Unit,MPG,ID,Litres
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,12920.0,Miles,19.55,2917,3004.98
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,12254.0,Miles,18.55,2918,3003.55
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,12226.0,Miles,22.46,2919,2474.48
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,6929.0,Miles,19.24,2920,1637.18
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,15076.0,Miles,19.09,2921,3590.71
Fiat Ducato Welfare,Diesel,,8647.0,Miles,20.28,2922,1938.69
Mercedes Sprinter Welfare,Diesel,,27775.0,Miles,19.57,2923,6451.59
Mercedes Sprinter Welfare,Diesel,,27023.0,Miles,19.72,2924,6228.62
  Welfare,Diesel,,18924.0,Miles,19.75,2925,4354.95
Mercedes Sprinter Welfare,Diesel,,18714.0,Miles,18.27,2926,4655.61
Mercedes Sprinter Welfare,Diesel,,12742.0,Miles,18.0,2927,3217.67
Mercedes Sprinter Welfare,Diesel,,12977.0,Miles,18.22,2928,3237.52
Mercedes Sprinter Welfare,Diesel,,15375.0,Miles,16.85,2929,4148.8
Mercedes Sprinter Welfare,Diesel,,16636.0,Miles,19.16,2930,3947.88
  Welfare Bus,Diesel,,16983.0,Miles,22.09,2931,3495.56
  Welfare Bus,Diesel,,7597.0,Miles,17.45,2932,1978.82
  Welfare Bus,Diesel,,19922.0,Miles,23.43,2933,3864.95
  Welfare Bus,Diesel,,16250.0,Miles,21.25,2934,3477.16
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,10873.0,Miles,19.87,2935,2487.29
  Welfare Bus,Diesel,,25398.0,Miles,31.61,2936,3652.62
  Welfare Bus,Diesel,,9969.0,Miles,18.63,2937,2433.02
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,19217.0,Miles,20.17,2938,4332.11
  Welfare Bus,Diesel,,10071.0,Miles,20.43,2939,2241.05
  Welfare Bus,Diesel,,15846.0,Miles,19.95,2940,3611.26
Volkswagon Crafter Welfare,Diesel,,12758.0,Miles,20.51,2941,2828.12
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,11547.0,Miles,16.67,2942,3148.43
Volkswagon Crafter Welfare,Diesel,,15130.0,Miles,20.84,2943,3301.14
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,11880.0,Miles,19.28,2944,2801.19
Volkswagon Crafter Welfare,Diesel,,8208.0,Miles,17.84,2945,2092.15
Volkswagon Crafter Welfare,Diesel,,19939.0,Miles,18.72,2946,4842.94
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,6137.0,Miles,15.47,2947,1803.3
  Welfare Bus,Diesel,,15835.0,Miles,19.39,2948,3713.3
  Welfare Bus,Diesel,,16921.0,Miles,18.2,2949,4226.47
  ,Diesel,,13479.0,Miles,18.82,2950,3255.33
  Welfare Bus,Diesel,,6662.0,Miles,23.6,2951,1283.19
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,6545.0,Miles,17.03,2952,1747.51
  Welfare Bus,Diesel,,5200.0,Miles,22.71,2953,1040.86
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,9207.0,Miles,19.72,2954,2122.79
  Welfare Bus,Diesel,,4376.0,Miles,21.0,2955,947.28
  Welfare Bus,Diesel,,3873.0,Miles,21.32,2956,825.98
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,10066.0,Miles,20.72,2957,2208.95
  Welfare Bus,Diesel,,12395.0,Miles,28.16,2958,2001.04
  Welfare Bus,Diesel,,8038.0,Miles,19.71,2959,1853.51
  Welfare Bus,Diesel,,2517.0,Miles,20.59,2960,555.69
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,17872.0,Miles,20.5,2961,3962.75
  Welfare Bus,Diesel,,10630.0,Miles,21.6,2962,2237.77
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,14046.0,Miles,18.88,2963,3382.63
  Welfare Bus,Diesel,,6023.0,Miles,21.18,2964,1292.85
  Welfare Bus,Diesel,,4815.0,Miles,20.26,2965,1080.18
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,0.0,Miles,0.0,2966,0.0
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,13010.0,Miles,18.46,2967,3203.8
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,9389.0,Miles,18.01,2968,2370.03
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,10570.0,Miles,19.78,2969,2429.85
  Welfare Bus,Diesel,,10849.0,Miles,16.61,2970,2969.87
  Welfare Bus,Diesel,,10078.0,Miles,18.69,2971,2451.97
Ford Ranger 4x4 pickup 4x4 Utility Vehicle,Diesel,,3586.0,Miles,24.0,2972,679.16
Ford Ranger 4 X 4,Diesel,,1956.0,Miles,22.57,2973,394.03
Ford Ranger 4X4 Utility Vehicle,Diesel,,1861.0,Miles,21.57,2974,392.16
Ford Ranger 4 X 4 Utility vehicle,Diesel,,1296.0,Miles,23.03,2975,255.87
Ford  Ranger 4 x 4 ,Diesel,,7968.0,Miles,26.24,2976,1380.39
Ford Ranger  4X4 Utlility Vehicle,Diesel,,2559.0,Miles,28.14,2977,413.45
Ford Ranger 4x4 CCpickup 4x4 Utility Vehicle,Diesel,,2805.0,Miles,22.93,2978,556.0
Ford Ranger 4x4 pickup 4x4 Utility Vehicle,Diesel,,4910.0,Miles,27.77,2979,803.88
  4 x 4 Vehicle,Diesel,,1193.0,Miles,16.9,2980,321.01
Toyota Hilux 4 X 4,Diesel,,8667.0,Miles,28.55,2981,1379.94
Toyota Hilux 4 X 4,Diesel,,2856.0,Miles,21.93,2982,592.03
Toyota Hilux 4 X 4,Diesel,,1251.0,Miles,24.05,2983,236.51
Vauxhall Corsa Car Derived Van,Diesel,,6689.0,Miles,44.59,2984,681.91
Vauxhall Corsa Car Derived Van,Diesel,,2510.0,Miles,42.23,2985,270.21
Vauxhall Corsa Car Derived Van,Diesel,,4987.0,Miles,52.97,2986,428.02
Vauxhall Corsa Car Derived Van,Diesel,,5099.0,Miles,46.35,2987,500.1
Vauxhall Corsa Car Derived Van,Diesel,,3030.0,Miles,55.91,2988,246.37
Vauxhall Corsa Car Derived Van,Diesel,,16322.0,Miles,54.59,2989,1359.27
Vauxhall Corsa Car Derived Van,Diesel,,9222.0,Miles,51.52,2990,813.77
Vauxhall Corsa Car Derived Van,Diesel,,2841.0,Miles,47.35,2991,272.79
Vauxhall Corsa Car Derived Van,Diesel,,5220.0,Miles,46.67,2992,508.49
Vauxhall Corsa Car Derived Van,Diesel,,3108.0,Miles,53.49,2993,264.17
Vauxhall Corsa Car Derived Van,Diesel,,1111.0,Miles,32.04,2994,157.62
John Deere 6530 Premium Tractor,Diesel,,299.0,Hours,0.0,2995,3297.2
Vauxhall Corsa Car Derived Van,Diesel,,2954.0,Miles,50.58,2996,265.5
Vauxhall Corsa Car Derived Van,Diesel,,6255.0,Miles,51.09,2997,556.62
Vauxhall Corsa Car Derived Van,Diesel,,3418.0,Miles,49.66,2998,312.93
Vauxhall Corsa Car Derived Van,Diesel,,1924.0,Miles,44.68,2999,195.77
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,,1907.0,Miles,48.27,3000,179.6
Vauxhall Corsa Car Derived Van,Diesel,,3429.0,Miles,44.15,3001,353.07
Vauxhall Corsa Car Derived Van,Diesel,,10122.0,Miles,60.49,3002,760.72
Vauxhall CORSA  CDTI Car,Diesel,,1623.0,Miles,41.0,3003,179.96
Vauxhall CORSA  CDTI Car,Diesel,,10823.0,Miles,59.05,3004,833.19
Vauxhall CORSA  CDTI Car,Diesel,,8858.0,Miles,50.39,3005,799.14
Vauxhall Corsa Small Van,Diesel,,8687.0,Miles,55.33,3006,713.77
Vauxhall Corsa Small Van,Diesel,,7194.0,Miles,61.77,3007,529.44
Vauxhall  Corsa Small Van,Diesel,,3750.0,Miles,50.74,3008,336.0
Vauxhall Corsa Small Van,Diesel,,4329.0,Miles,52.09,3009,377.82
Vauxhall Corsa Car Derived Van,Diesel,,4353.0,Miles,49.04,3010,403.5
Vauxhall Corsa Car Derived Van,Diesel,,7811.0,Miles,54.16,3011,655.63
Vauxhall Corsa Car Derived Van,Diesel,,8266.0,Miles,60.53,3012,620.78
Vauxhall Corsa Car Derived Van,Diesel,,14810.0,Miles,98.12,3013,686.17
Vauxhall Corsa small van,Diesel,,4407.0,Miles,54.32,3014,368.8
Vauxhall  Corsa Small Van,Diesel,,2645.0,Miles,52.76,3015,227.92
Vauxhall Corsa Small Van,Diesel,,1442.0,Miles,50.8,3016,129.05
Vauxhall  Corsa Small Van,Diesel,,8900.0,Miles,70.77,3017,571.75
Vauxhall Astra Van Small,Diesel,,991.0,Miles,25.67,3018,175.47
Ford Connect T220SWB van Van Small,Diesel,,925.0,Miles,27.39,3019,153.52
John Deere JD6430 Tractor,Diesel,,188.0,Hours,0.0,3020,1683.9
John Deere 6430 Tractor,Diesel,,324.0,Hours,0.0,3021,2483.98
PEUGEOT Bipper Small Van,Diesel,,4543.0,Miles,53.71,3022,384.55
Peugeot Bipper Small Van,Diesel,,2428.0,Miles,44.36,3023,248.8
Peugeot Partner Van Small,Diesel,,2791.0,Miles,37.99,3024,334.0
Peugeot Partner Van Small,Diesel,,1535.0,Miles,31.21,3025,223.61
Valtra Valmet N111E Tractor,Diesel,,410.0,Miles,0.92,3026,2036.75
Peugeot Partner Van Small,Diesel,,1050.0,Miles,31.09,3027,153.53
Peugeot Partner Van Small,Diesel,,1732.0,Miles,31.56,3028,249.5
Peugeot Partner Van Small,Diesel,,1717.0,Miles,42.51,3029,183.62
Peugeot Partner Van Small,Diesel,,0.0,Miles,0.0,3030,0.0
Peugeot Partner Van Small,Diesel,,1454.0,Miles,36.29,3031,182.14
Peugeot Partner Van Small,Diesel,,9101.0,Miles,41.74,3032,991.15
Peugeot Partner Van Small,Diesel,,7964.0,Miles,46.22,3033,783.28
Peugeot Partner Van Small,Diesel,,4402.0,Miles,37.54,3034,533.09
Peugeot Partner Van Small,Diesel,,1594.0,Miles,30.04,3035,241.19
Peugeot Partner Van Small,Diesel,,402.0,Miles,19.52,3036,93.64
Peugeot Partner Van Small,Diesel,,9068.0,Miles,47.01,3037,876.9
Peugeot Partner Van Small,Diesel,,3656.0,Miles,33.03,3038,503.22
Peugeot Partner Van Small,Diesel,,5647.0,Miles,40.39,3039,635.53
Peugeot Partner Van Small,Diesel,,7409.0,Miles,42.72,3040,788.36
Peugeot Bipper Van Small,Diesel,,1775.0,Miles,42.92,3041,188.01
Peugeot Bipper Van Small,Diesel,,5834.0,Miles,45.76,3042,579.56
Volkswagen Caddy C20 TDI MAXI Van Small,Diesel,,3794.0,Miles,21.58,3043,799.23
Volkswagen Caddy C20 TDI Maxi Van Small,Diesel,,2017.0,Miles,27.12,3044,338.14
Volkswagen Caddy C20 TDI Maxi Van Small,Diesel,,6489.0,Miles,29.22,3045,1009.46
Peugeot Partner Van Small,Diesel,,948.0,Miles,43.52,3046,99.02
Peugeot  Partner Van Small,Diesel,,1948.0,Miles,34.85,3047,254.12
Peugeot Partner Van Small,Diesel,,1156.0,Miles,29.53,3048,177.95
Peugeot Partner Van Small,Diesel,,15180.0,Miles,39.0,3049,1769.51
John Deere 5090R Tractor,Diesel,,688.0,Hours,0.0,3050,4809.74
Peugeot Partner Van Small,Diesel,,2931.0,Miles,40.27,3051,330.87
Peugeot Partner Van Small,Diesel,,384.0,Miles,19.8,3052,88.15
Peugeot Partner Van Small,Diesel,,-68.0,Miles,-2.62,3053,118.01
Peugeot Partner Van Small,Diesel,,2029.0,Miles,33.15,3054,278.27
Peugeot Partner Van Small,Diesel,,1662.0,Miles,32.31,3055,233.83
Peugeot Partner Van Small,Diesel,,1110.0,Miles,28.55,3056,176.77
Peugeot Partner Van Small,Diesel,,1409.0,Miles,41.16,3057,155.63
Peugeot Partner Van Small,Diesel,,1432.0,Miles,57.34,3058,113.54
Peugeot Partner Van Small,Diesel,,1854.0,Miles,36.92,3059,228.27
Peugeot Partner Van Small,Diesel,,7783.0,Miles,40.13,3060,881.67
Peugeot Partner Van Small,Diesel,,7867.0,Miles,37.71,3061,948.47
Peugeot Partner Van Small,Diesel,,9101.0,Miles,40.27,3062,1027.5
Peugeot Partner Van Small,Diesel,,10729.0,Miles,39.74,3063,1227.27
Ford Transit Courier Van Small,Diesel,,11702.0,Miles,49.76,3064,1069.07
Ford Transit Courier Van Small,Diesel,,12121.0,Miles,51.85,3065,1062.71
Ford Transit Courier Van Small,Diesel,,9019.0,Miles,49.1,3066,834.99
Ford Transit Courier Van Small,Diesel,,26028.0,Miles,57.11,3067,2071.84
Ford Transit Courier Van Small,Diesel,,12682.0,Miles,47.65,3068,1209.82
Ford Transit Courier Van Small,Diesel,,14058.0,Miles,50.98,3069,1253.67
Ford Transit Courier Van Small,Diesel,,11537.0,Miles,50.07,3070,1047.49
Peugeot Bipper Van Small,Diesel,,2958.0,Miles,66.49,3071,202.24
Vauxhall COMBO Van Small,Diesel,,5311.0,Miles,38.63,3072,624.98
Peugeot Partner Van Small,Diesel,,3887.0,Miles,39.0,3073,453.15
Peugeot Bipper Van Small,Diesel,,169.0,Miles,42.38,3074,18.13
Ford Connect T220SWB van Van Small,Diesel,,529.0,Miles,22.86,3075,105.22
Ford Connect T220SWB van Van Small,Diesel,,6187.0,Miles,31.67,3076,888.22
Ford Connect T220SWB van Van Small,Diesel,,3777.0,Miles,33.88,3077,506.78
Ford Connect T230LWB van Van Small,Diesel,,2376.0,Miles,38.65,3078,279.46
Ford Connect T230LWB van Van Small,Diesel,,3533.0,Miles,33.93,3079,473.32
Ford Connect T230LWB van Van Small,Diesel,,1260.0,Miles,26.4,3080,216.98
Ford Connect T230LWB van Van Small,Diesel,,1583.0,Miles,36.87,3081,195.16
Ford Connect T230LWB van Van Small,Diesel,,5474.0,Miles,29.11,3082,854.84
Ford Connect T230LWB van Van Small,Diesel,,300.0,Miles,28.89,3083,47.2
Ford Connect T230LWB van Van Small,Diesel,,2786.0,Miles,31.93,3084,396.72
Ford Connect T230LWB van Van Small,Diesel,,2018.0,Miles,28.06,3085,326.92
Ford Connect T230LWB van Van Small,Diesel,,4178.0,Miles,29.57,3086,642.28
Ford Connect T230LWB van Van Small,Diesel,,7374.0,Miles,32.06,3087,1045.71
Ford Connect T230LWB van Van Small,Diesel,,399.0,Miles,36.25,3088,50.04
Ford Connect T230LWB van Van Small,Diesel,,306.0,Miles,14.62,3089,95.16
Ford Connect T230LWB van Van Small,Diesel,,1707.0,Miles,30.48,3090,254.59
Ford Connect T230LWB van Van Small,Diesel,,6060.0,Miles,85.26,3091,323.11
Peugeot Partner Van Small,Diesel,,4237.0,Miles,37.94,3092,507.66
Peugeot Partner Van Small,Diesel,,5591.0,Miles,37.93,3093,670.15
Peugeot Partner Van Small,Diesel,,3909.0,Miles,41.61,3094,427.08
Ford Connect T240LWB Van Van Small,Diesel,,3214.0,Miles,44.0,3095,332.08
Ford Connect T240LWB Van Van Small,Diesel,,463033.0,Miles,6408.28,3096,328.48
Ford Connect T230LWB van Van Small,Diesel,,5208.0,Miles,41.04,3097,576.9
Ford Connect T240LWB Van Van Small,Diesel,,708.0,Miles,28.31,3098,113.71
Peugeot Bipper Small Van,Diesel,,7367.0,Miles,39.8,3099,841.46
Peugeot Bipper Van Small,Diesel,,2466.0,Miles,71.12,3100,157.64
Peugeot Bipper Van Small,Diesel,,2754.0,Miles,40.96,3101,305.69
Peugeot Partner Van Small,Diesel,,4490.0,Miles,42.48,3102,480.54
Peugeot Partner Van Small,Diesel,,4178.0,Miles,41.32,3103,459.71
Peugeot Partner Van Small,Diesel,,9193.0,Miles,50.34,3104,830.27
Peugeot Partner Van Small,Diesel,,2109.0,Miles,35.12,3105,272.99
Peugeot Partner Van Small,Diesel,,4871.0,Miles,40.93,3106,540.98
Peugeot Partner Van Small,Diesel,,4949.0,Miles,37.68,3107,597.1
Peugeot Partner Van Small,Diesel,,8201.0,Miles,43.02,3108,866.64
Peugeot Partner Van Small,Diesel,,4895.0,Miles,35.82,3109,621.27
Peugeot Partner Van Small,Diesel,,6103.0,Miles,41.09,3110,675.28
Peugeot Partner Van Small,Diesel,,5828.0,Miles,42.44,3111,624.34
Peugeot Partner Van Small,Diesel,,1716.0,Miles,33.27,3112,234.46
Peugeot Partner Van Small,Diesel,,4784.0,Miles,43.11,3113,504.47
Peugeot Partner Van Small,Diesel,,1987.0,Miles,52.07,3114,173.47
Peugeot Partner Van Small,Diesel,,7687.0,Miles,44.23,3115,790.02
Peugeot Partner Van Small,Diesel,,5950.0,Miles,35.65,3116,758.64
Peugeot Partner Van Small,Diesel,,5582.0,Miles,40.91,3117,620.26
Peugeot Partner Van Small,Diesel,,598.0,Miles,22.71,3118,119.72
Peugeot Partner Van Small,Diesel,,5236.0,Miles,47.01,3119,506.39
Peugeot Partner Van Small,Diesel,,5517.0,Miles,41.88,3120,598.94
Peugeot Partner Van Small,Diesel,,5726.0,Miles,41.79,3121,622.94
Peugeot Partner Van Small,Diesel,,4848.0,Miles,46.35,3122,475.49
Peugeot Partner Van Small,Diesel,,5688.0,Miles,43.2,3123,598.55
Peugeot Partner Van Small,Diesel,,9464.0,Miles,49.5,3124,869.14
Vauxhall  Corsa Small Van,Diesel,,10000.0,Miles,57.51,3125,790.46
Peugeot Partner Van Small,Diesel,,2602.0,Miles,44.14,3126,267.96
Peugeot Partner Van Small,Diesel,,3228.0,Miles,43.48,3127,337.48
Peugeot Partner Small Van,Diesel,,1395.0,Miles,39.48,3128,160.64
Peugeot Partner Van Small,Diesel,,3309.0,Miles,29.37,3129,512.19
Peugeot Partner Van Small,Diesel,,8333.0,Miles,44.69,3130,847.6
peugeot Partner Van Small,Diesel,,8066.0,Miles,44.62,3131,821.89
Peugeot Partner Van Small,Diesel,,2827.0,Miles,37.64,3132,341.46
Peugeot Partner Van Small,Diesel,,4967.0,Miles,41.42,3133,545.21
Volkswagen Tranporter 4 Motion Van Medium,Diesel,,6432.0,Miles,29.37,3134,995.63
Volkswagen Tranporter 4 Motion Van Medium,Diesel,,15181.0,Miles,27.72,3135,2489.77
  Van Medium,Diesel,,5852.0,Miles,31.81,3136,836.29
  Van Medium,Diesel,,17061.0,Miles,31.96,3137,2426.81
  Van Medium,Diesel,,6659.0,Miles,30.32,3138,998.58
  Van Medium,Diesel,,4882.0,Miles,28.81,3139,770.25
  Van Medium,Diesel,,5213.0,Miles,29.63,3140,799.72
  Van Medium,Diesel,,3172.0,Miles,22.79,3141,632.77
  Van Medium,Diesel,,11261.0,Miles,34.11,3142,1500.78
  Van Medium,Diesel,,10072.0,Miles,32.09,3143,1426.87
  Van Medium,Diesel,,4078.0,Miles,32.15,3144,576.6
  Van Medium,Diesel,,9776.0,Miles,33.1,3145,1342.65
  Van Medium,Diesel,,11659.0,Miles,32.06,3146,1653.06
  Van Medium,Diesel,,2902.0,Miles,26.09,3147,505.61
  Van Medium,Diesel,,2198.0,Miles,22.34,3148,447.28
  Van Medium,Diesel,,5158.0,Miles,27.57,3149,850.38
  Van Medium,Diesel,,16128.0,Miles,34.17,3150,2145.53
Ford Transit 290 Custom Van Medium,Diesel,,9121.0,Miles,32.02,3151,1295.17
  Van Medium,Diesel,,9298.0,Miles,39.32,3152,1075.03
Ford Transit 290 Custom Van Medium,Diesel,,5087.0,Miles,31.27,3153,739.67
Ford Transit 290 Custom Van Medium,Diesel,,13745.0,Miles,33.95,3154,1840.42
Ford Transit 290 Custom Van Medium,Diesel,,11190.0,Miles,32.7,3155,1555.52
Ford Transit 290 Custom Van Medium,Diesel,,5152.0,Miles,28.29,3156,827.78
  Van Medium,Diesel,,6011.0,Miles,23.94,3157,1141.65
Ford Transit 290 Custom Van Medium,Diesel,,4826.0,Miles,39.49,3158,555.52
Ford Transit 290 Custom Van Medium,Diesel,,11656.0,Miles,31.78,3159,1667.6
Ford Transit 290 Custom Van Medium,Diesel,,12544.0,Miles,31.38,3160,1817.43
  Van Medium,Diesel,,8540.0,Miles,32.19,3161,1206.14
  Van Medium,Diesel,,7102.0,Miles,35.0,3162,922.48
Ford Transit 290 Van Medium,Diesel,,6416.0,Miles,33.31,3163,875.63
Ford Transit 290 Custom Van Medium,Diesel,,10580.0,Miles,33.77,3164,1424.38
  Van Medium,Diesel,,1491.0,Miles,23.78,3165,285.04
  Van Medium,Diesel,,16267.0,Miles,34.53,3166,2141.4
Ford Transit 280 Refridgerated Van Medium,Diesel,,2669.0,Miles,29.82,3167,406.83
  Van Medium,Diesel,,4266.0,Miles,30.16,3168,643.08
  Van Medium,Diesel,,7782.0,Miles,35.16,3169,1006.08
  Van Medium,Diesel,,12757.0,Miles,34.92,3170,1660.58
  Van Medium,Diesel,,10852.0,Miles,28.49,3171,1731.69
  Van Medium,Diesel,,7523.0,Miles,30.4,3172,1124.93
  ,Diesel,,11269.0,Miles,35.34,3173,1449.69
  Van Medium,Diesel,,11179.0,Miles,35.62,3174,1426.7
  Van Medium,Diesel,,11954.0,Miles,32.18,3175,1688.6
  Van Medium,Diesel,,23617.0,Miles,34.19,3176,3140.29
  Van Medium,Diesel,,14867.0,Miles,34.42,3177,1963.6
  Van Medium,Diesel,,19111.0,Miles,29.86,3178,2909.5
  Van Medium,Diesel,,1767.0,Miles,21.28,3179,377.42
  Van Medium,Diesel,,9361.0,Miles,34.98,3180,1216.73
  Van Medium,Diesel,,7607.0,Miles,24.85,3181,1391.73
  Van Medium,Diesel,,14175.0,Miles,31.22,3182,2064.32
  Van Medium,Diesel,,6377.0,Miles,28.55,3183,1015.35
  Van Medium,Diesel,,14212.0,Miles,39.0,3184,1656.82
  Van Medium,Diesel,,14263.0,Miles,29.43,3185,2203.43
  Van Medium,Diesel,,3100.0,Miles,21.48,3186,655.96
  Van Medium,Diesel,,1037.0,Miles,18.47,3187,255.28
  Van Medium,Diesel,,4640.0,Miles,27.5,3188,767.18
  Van Medium,Diesel,,14232.0,Miles,29.16,3189,2218.94
  Van Medium,Diesel,,12899.0,Miles,27.2,3190,2156.17
  Van Medium,Diesel,,6386.0,Miles,30.03,3191,966.87
  Van Medium,Diesel,,6851.0,Miles,26.85,3192,1159.88
  Van Medium,Diesel,,17323.0,Miles,31.28,3193,2517.26
  Van Medium,Diesel,,5308.0,Miles,30.06,3194,802.75
  Van Medium,Diesel,,8122.0,Miles,27.46,3195,1344.75
  Van Medium,Diesel,,3743.0,Miles,28.06,3196,606.31
  Van Medium,Diesel,,16265.0,Miles,33.72,3197,2192.91
  Van Medium,Diesel,,4228.0,Miles,23.52,3198,817.05
  Van Medium,Diesel,,7648.0,Miles,32.04,3199,1085.2
  Van Medium,Diesel,,3103.0,Miles,25.35,3200,556.49
  Van Medium,Diesel,,12225.0,Miles,30.73,3201,1808.45
  Van Medium,Diesel,,3938.0,Miles,0.0,3202,280.0
Ford Torneo Custom Zetec Hybrid ,Diesel,,18590.0,Miles,37.13,3203,2276.1
Ford Torneo Zetec Hybrid ,Diesel,,17852.0,Miles,36.0,3204,2254.41
Ford Custom Zetec Hybrid ,Diesel,,7471.0,Miles,28.06,3205,1210.4
Peugeot Expert L2H1 90 Van Van Medium,Diesel,,0.0,Miles,0.0,3206,0.0
Peugeot Expert L2H1 90 Van Van Medium,Diesel,,7716.0,Miles,27.21,3207,1289.34
Ford Transit Custom 290L1 Van Medium,Diesel,,3556.0,Miles,24.12,3208,670.14
Ford Transit Custom 290L1 Van Medium,Diesel,,12327.0,Miles,30.61,3209,1830.86
Ford Transit Custom 290L1 Van Medium,Diesel,,3936.0,Miles,20.03,3210,893.39
Ford Transit Custom 290L1 Van Medium,Diesel,,9131.0,Miles,23.95,3211,1732.89
Ford Transit Custom 290L1 Van Medium,Diesel,,7077.0,Miles,30.81,3212,1044.38
Ford Transit Custom 290L1 Van Medium,Diesel,,5770.0,Miles,28.22,3213,929.48
Ford Transit Custom 290L1 Van Medium,Diesel,,646.0,Miles,19.01,3214,154.52
Ford Transit Custom 290L1 Van Medium,Diesel,,6951.0,Miles,30.06,3215,1051.22
Ford Transit Custom 290L1 Van Medium,Diesel,,6710.0,Miles,25.91,3216,1177.2
Ford Transit Custom 290L1 Van Medium,Diesel,,9802.0,Miles,27.19,3217,1638.96
Ford Transit Custom 290L1 Van Medium,Diesel,,22233.0,Miles,34.84,3218,2901.04
Ford Transit Custom 290L1 Van Medium,Diesel,,6081.0,Miles,27.57,3219,1002.83
Ford Transit Custom 290L1 Van Medium,Diesel,,4974.0,Miles,26.6,3220,850.03
Ford Transit Custom 290L1 Van Medium,Diesel,,4169.0,Miles,21.02,3221,901.69
Ford Transit Custom 290L1 Van Medium,Diesel,,8183.0,Miles,28.94,3222,1285.62
Ford Transit Custom 290L1 Van Medium,Diesel,,851.0,Miles,19.8,3223,195.41
Ford Transit Custom 290L1 Van Medium,Diesel,,4501.0,Miles,25.11,3224,814.87
Ford Transit Custom 290L1 Van Medium,Diesel,,6755.0,Miles,24.92,3225,1232.54
Ford Transit Custom 290L1 Van Medium,Diesel,,5389.0,Miles,26.12,3226,937.9
Ford Transit Custom 290L1 Van Medium,Diesel,,3941.0,Miles,21.5,3227,833.12
Ford Transit Custom 290L1 Van Medium,Diesel,,11310.0,Miles,30.75,3228,1671.82
Ford Transit Custom 290L1 Van Medium,Diesel,,6417.0,Miles,24.71,3229,1180.53
Ford Transit Custom 290L1 Van Medium,Diesel,,4218.0,Miles,23.47,3230,817.07
Ford Transit Custom 290L1 Van Medium,Diesel,,964.0,Miles,17.45,3231,251.11
Ford Transit Custom 290L1 Van Medium,Diesel,,5524.0,Miles,25.52,3232,984.09
Ford Transit Custom 290L1 Van Medium,Diesel,,7692.0,Miles,31.01,3233,1127.5
Ford Transit Custom 290L1 Van Medium,Diesel,,4405.0,Miles,24.59,3234,814.33
Ford Transit Custom 290L1 Van Medium,Diesel,,6767.0,Miles,25.97,3235,1184.79
Ford Transit Custom 290L1 Van Medium,Diesel,,4902.0,Miles,23.46,3236,949.75
Ford Transit Custom 290L1 Van Medium,Diesel,,1253.0,Miles,20.11,3237,283.26
Ford Transit Custom 290L1 Van Medium,Diesel,,13801.0,Miles,32.12,3238,1953.33
Ford Transit Custom 290L1 Van Medium,Diesel,,5585.0,Miles,27.94,3239,908.66
Ford Transit Custom 290L1 Van Medium,Diesel,,2478.0,Miles,25.39,3240,443.74
Ford Transit Custom 290L1 Van Medium,Diesel,,3052.0,Miles,24.31,3241,570.69
Ford Transit Custom 290L1 Van Medium,Diesel,,11305.0,Miles,29.33,3242,1752.2
Ford Transit Custom 290L1 Van Medium,Diesel,,8454.0,Miles,31.93,3243,1203.52
Ford Transit Custom 290L1 Van Medium,Diesel,,6232.0,Miles,25.02,3244,1132.54
Ford Transit Custom 290L1 Van Medium,Diesel,,5771.0,Miles,20.61,3245,1272.97
Ford Transit Custom 290L1 Van Medium,Diesel,,5707.0,Miles,29.9,3246,867.8
Ford Transit Custom 290L1 Van Medium,Diesel,,4909.0,Miles,27.11,3247,823.22
Ford Transit Custom 290L1 Van Medium,Diesel,,9563.0,Miles,26.35,3248,1649.77
Ford Transit Custom 290L1 Van Medium,Diesel,,4048.0,Miles,26.66,3249,690.39
Ford Transit Custom 290L1 Van Medium,Diesel,,11086.0,Miles,32.17,3250,1566.44
Ford Transit Custom 290L1 Van Medium,Diesel,,5739.0,Miles,33.73,3251,773.46
Ford Transit Custom 290L1 Van Medium,Diesel,,4244.0,Miles,26.81,3252,719.68
Ford Transit Custom 290L1 Van Medium,Diesel,,4685.0,Miles,24.9,3253,855.43
Ford Transit Custom 290L1 Van Medium,Diesel,,11830.0,Miles,25.31,3254,2124.75
